net,length_um
decoder.rf.ram\[7\]\[28\],1376.64
_04230_,1375.8
decoder.rf.ram\[19\]\[5\],1375.74
decoder.rf.ram\[8\]\[30\],1375.04
net88,1374.58
_03288_,1374.52
decoder.rf.ram\[5\]\[22\],1372.48
_00376_,1372.39
_00383_,1372.04
decoder.rf.ram\[31\]\[13\],1372.02
_02417_,1370.71
decoder.rf.ram\[8\]\[1\],1370.655
_00942_,1369.74
_01396_,1369.52
_03034_,1369.11
_00596_,1368.88
decoder.rf.ram\[25\]\[23\],1368.45
_01554_,1368.12
_01809_,1367.84
_01024_,1367.78
net1823,1367.2
_02732_,1366.96
_01502_,1366.76
decoder.rf.ram\[30\]\[1\],1366.4
_04193_,1365.74
_01437_,1365.47
_00872_,1365.395
_01075_,1363.46
_00008_,1362.22
_01342_,1361.76
_00286_,1360.64
decoder.rf.ram\[14\]\[10\],1360.25
_02343_,1359.34
decoder.rf.ram\[19\]\[22\],1359.12
_00207_,1358.32
decoder.rf.ram\[3\]\[17\],1357.9
_04187_,1357.48
decoder.rf.ram\[19\]\[21\],1356.86
_02497_,1356.83
_00910_,1356.04
decoder.rf.ram\[10\]\[25\],1356.02
_03972_,1355.86
decoder.rf.ram\[19\]\[12\],1354.98
net1508,1354.91
_01492_,1354.52
_02024_,1352.94
_02184_,1352.74
_04012_,1352.21
_00120_,1352.08
_02619_,1351.58
decoder.rf.ram\[10\]\[6\],1351.3
_00198_,1351.125
_01319_,1351.06
_02349_,1351.03
_00745_,1350.92
_00448_,1350.7
decoder.rf.ram\[21\]\[30\],1350.15
_02819_,1349.82
_02629_,1349.8
_00314_,1348.88
clknet_6_58__leaf_clk,1347.88
_00422_,1347.32
decoder.rf.ram\[20\]\[31\],1346.46
_01405_,1346.23
_04058_,1346.08
decoder.rf.ram\[27\]\[0\],1345.94
_03000_,1345.21
_02534_,1345.18
_03996_,1345.18
_02259_,1344.32
net256,1343.97
_02308_,1343.86
_01881_,1342.46
_00817_,1341.74
_02079_,1341.55
net1531,1340.77
net714,1340.6
_02905_,1339.98
_01152_,1339.89
_00725_,1339.76
_00590_,1339.5
_04086_,1339.48
_01892_,1339.38
_00236_,1338.92
_03338_,1338.78
_00102_,1338.36
net236,1337.87
decoder.rf.ram\[30\]\[24\],1337.51
decoder.result\[16\],1337.39
_01575_,1337.38
_02120_,1336.6
_03216_,1336.22
_00628_,1335.78
_00335_,1334.88
_00964_,1334.68
_00078_,1334.405
_00683_,1334.275
net793,1333.1
_01365_,1332.91
decoder.rf.ram\[1\]\[5\],1331.93
_02233_,1331.84
_03267_,1331.72
decoder.a2\[3\],1331.22
_01819_,1330.94
_00574_,1330.5
net1713,1330.48
_03207_,1330.36
_03110_,1330.2
net999,1330.06
decoder.rf.ram\[0\]\[8\],1329.94
decoder.rf.ram\[31\]\[24\],1329.75
_03018_,1329
_02540_,1328.66
_04221_,1327.97
_01080_,1326.8
net292,1326.6
decoder.rf.ram\[29\]\[12\],1325.63
_03892_,1325.36
_04314_,1324.89
_02658_,1324.4
decoder.rf.ram\[10\]\[1\],1323.79
_01994_,1323
_02426_,1322.7
net730,1322.64
_04188_,1322.45
_01980_,1321.58
net831,1321.16
_00652_,1320.82
net1972,1320.78
_01546_,1320.66
_03543_,1320.36
_03512_,1320.12
decoder.rf.ram\[23\]\[19\],1320.07
_03370_,1319.46
_01642_,1319.04
net1091,1318.75
_01061_,1317.44
net1290,1317.37
_00738_,1316.5
net1978,1316.48
_00665_,1316.32
_00975_,1316.1
_00783_,1315.42
net1434,1314.84
_03587_,1313.95
decoder.rf.ram\[1\]\[7\],1313.76
_04464_,1313.2
net896,1312.38
_00113_,1311.48
_00155_,1311.08
_01960_,1310.32
_01559_,1310.16
_04317_,1309.72
_03689_,1309.48
_00666_,1309.4
_02975_,1309.18
net509,1309.06
decoder.rf.ram\[24\]\[26\],1308.94
net2021,1308.82
_04319_,1308.29
_01595_,1307.6
decoder.rf.ram\[4\]\[23\],1307.24
_02263_,1306.74
_01633_,1306.52
decoder.rf.ram\[25\]\[29\],1306.27
net775,1306.16
_03940_,1306.06
clknet_6_5__leaf_clk,1305.36
_03382_,1304.94
_00174_,1304.9
_03224_,1304.52
decoder.rf.ram\[12\]\[30\],1304.05
decoder.rf.ram\[24\]\[31\],1304.02
net270,1303.76
counter.jmp,1303.1
net471,1303
net632,1302.91
_00775_,1302.82
decoder.rf.ram\[30\]\[26\],1302
net1535,1301.75
net2080,1301.64
net974,1301.32
decoder.a1\[2\],1301.3
_00573_,1300.92
_02741_,1300.555
_00251_,1300.46
_01455_,1299.32
_01596_,1298.4
_00404_,1298.24
net480,1298.08
net126,1298.02
_02961_,1298
net1909,1297.98
net599,1297.08
net366,1297.02
net2062,1296.72
net664,1296.67
_00381_,1296.18
_00466_,1295.62
_02302_,1295.48
net165,1295.38
_03865_,1294.86
net1752,1294.71
net816,1294.66
net765,1294.155
net304,1293.215
_02262_,1292.77
net49,1292.72
decoder.rf.ram\[0\]\[26\],1292.44
net666,1291.92
_03601_,1291.4
decoder.rf.ram\[18\]\[23\],1291
net785,1289.28
_00293_,1288.925
net1551,1287.88
decoder.rf.ram\[18\]\[30\],1287.8
net77,1287.55
_00994_,1286.38
net796,1286.34
_01211_,1286.24
_01651_,1285.94
net295,1285.74
net791,1285.4
net1654,1285.34
net737,1285.22
_02814_,1285.06
net32,1284.7
_01626_,1283.96
_02357_,1283.78
net399,1283.75
_00528_,1283.66
_01126_,1283.1
_01955_,1282.9
net1533,1282.24
net78,1281.7
_02528_,1281.46
net880,1281.24
net37,1280.62
net227,1279.85
decoder.rf.ram\[15\]\[7\],1279.78
_00373_,1279.02
net131,1278.96
_03025_,1278.58
_00782_,1278.3
_00322_,1277.86
_01729_,1277.82
net53,1276.54
_03669_,1276.34
decoder.rf.ram\[24\]\[21\],1275.4
net1650,1275.38
_02066_,1274.86
net798,1274.66
_01096_,1274.655
_01951_,1274.09
_00695_,1273.725
net1005,1273.6
_02630_,1273.4
net408,1273.12
_03667_,1273
net258,1272.52
_02901_,1272.04
net167,1271.66
net262,1271.5
net1320,1271.5
_00346_,1271.44
_01439_,1271.14
net694,1271.1
_01386_,1270.96
_01602_,1270.8
_03650_,1270.58
_02561_,1270.42
_00749_,1269.52
_04336_,1268.76
_01283_,1268.62
net133,1268.54
_00151_,1268.5
_00763_,1268.5
_01717_,1268.14
_03291_,1267.58
net140,1267.42
_00212_,1267.38
_01247_,1266.9
_00527_,1266.88
_01564_,1266.54
_02775_,1266.5
_03447_,1266.18
net631,1266.06
_00734_,1266.02
net1675,1265.96
net73,1265.75
_03533_,1265.67
net882,1265.32
net1694,1265.3
_00585_,1264.7
_03277_,1264.65
net109,1264.36
net684,1264.35
_02682_,1264.3
_01733_,1264.1
net645,1264.08
decoder.rf.ram\[5\]\[6\],1264.06
_03077_,1263.66
_02474_,1263.52
_04007_,1263.44
_00493_,1263.18
net293,1262.98
net833,1262.43
net189,1262.21
clknet_6_17__leaf_clk,1261.88
_01241_,1260.82
net1152,1260.65
net1931,1260.16
net94,1259.96
net827,1259.86
net329,1259.66
net662,1259.54
_00778_,1259.42
net193,1259.08
_02698_,1259
net119,1258.92
net1706,1258.92
net452,1258.78
_02502_,1258.68
net34,1258.54
net406,1258.53
_00380_,1258.4
_02336_,1257.82
net2067,1257.6
net782,1257.1
decoder.a2\[0\],1257.08
_03909_,1257.05
_01429_,1256.04
net320,1255.89
_04285_,1255.76
net806,1255.74
decoder.rf.ram\[30\]\[5\],1255.19
net743,1255.16
_03623_,1255.03
_03386_,1254.28
net753,1254.17
_01264_,1253.38
_02711_,1253.28
net883,1252.36
_02331_,1251.64
_02793_,1251.59
_02574_,1251.38
net682,1251.32
net251,1251.3
_04174_,1251
decoder.rf.ram\[24\]\[20\],1250.7
_03837_,1250.37
_01337_,1250.06
decoder.rf.ram\[13\]\[17\],1249.52
decoder.rf.ram\[17\]\[8\],1249.14
net440,1248.26
net83,1247.76
_03086_,1244.88
_02137_,1244.78
net1767,1244.78
_00149_,1244.68
net39,1244.42
_03069_,1244.04
net124,1243.51
_04125_,1243.14
_01485_,1242.92
net617,1242.92
net74,1242.66
_00770_,1241.16
_04206_,1240.84
_04104_,1240.52
_03296_,1240.42
_00167_,1239.72
net477,1239.215
_00282_,1239
net51,1238.76
_03413_,1238.72
net800,1238.38
net1140,1237.26
_00668_,1236.92
_03507_,1236.66
_01327_,1236.44
net1104,1236.02
_00932_,1235.835
_01519_,1235.78
_01879_,1235.66
_01267_,1235.41
_03615_,1234.32
net998,1234.3
_04389_,1234.24
_02880_,1234.22
net602,1233.97
net778,1233.57
_02216_,1232.72
_02817_,1232.64
decoder.rf.ram\[31\]\[30\],1232.56
_02198_,1232.26
_01896_,1232.14
_03731_,1232.1
decoder.rf.ram\[22\]\[1\],1232.06
decoder.rf.ram\[10\]\[30\],1231.98
net651,1231.48
net519,1230.92
decoder.rf.ram\[13\]\[29\],1230.85
_01600_,1230.46
_04244_,1230.28
_04199_,1229.9
_00191_,1229.48
_02422_,1229.36
net169,1228.9
net103,1228.6
net2081,1228.6
_04093_,1228.51
net192,1228.46
net308,1228.38
_02726_,1227.98
_02271_,1227.9
net63,1227.84
net884,1227.38
_01238_,1226.7
_02968_,1226.62
_03800_,1226.6
_04017_,1226.42
net384,1226.36
net458,1226.12
_01002_,1225.62
_03064_,1225.24
_03603_,1225.14
_00475_,1224.8
_01089_,1224.78
net1004,1224.72
net181,1224.48
net38,1224.32
_02458_,1224.18
_01535_,1223.73
net646,1223.04
_02466_,1222.9
net222,1222.56
net472,1222
_01051_,1221.66
net271,1220.86
net162,1220.53
clknet_6_31__leaf_clk,1220.27
_00904_,1220.22
net460,1220.04
_01086_,1220
net776,1219.92
_02920_,1219.82
net64,1219.1
net2063,1219.04
net268,1219.02
net1640,1218.98
net832,1218.66
decoder.rf.ram\[19\]\[9\],1218.46
_00801_,1218.05
_02785_,1218.05
net186,1217.88
net1180,1217.59
net663,1217.01
net731,1216.98
net388,1216.9
_03715_,1216.48
net335,1216
_02273_,1215.7
_00822_,1215.66
_03298_,1215.58
_02340_,1215.43
_01449_,1215.36
decoder.rf.ram\[1\]\[24\],1215.32
net21,1214.52
_02508_,1214.4
_02490_,1214.14
net148,1213.94
net48,1213.6
net305,1213.52
net180,1213.42
_00882_,1213.22
decoder.rf.ram\[21\]\[0\],1212.59
_02181_,1212.35
_03922_,1212.28
_01173_,1212.22
_03799_,1212.12
net453,1211.96
net75,1211.46
net316,1211.43
net216,1211.11
_02808_,1210.9
net1322,1210.86
_01691_,1210.82
net190,1210.74
net596,1210.66
net217,1210.56
net179,1210.26
_02886_,1209.92
net291,1209.8
net208,1209.78
net2048,1209.76
net324,1209.54
net1471,1209.43
decoder.rf.ram\[30\]\[16\],1209.3
_00624_,1209.2
decoder.rf.ram\[4\]\[1\],1209.08
net722,1209.04
net807,1208.62
_00095_,1208.48
net1512,1208.22
net35,1208.12
net454,1207.84
decoder.rf.ram\[13\]\[5\],1207.42
net1151,1207.4
decoder.rf.ram\[22\]\[9\],1206.94
_00464_,1206.72
_04109_,1206.14
net648,1205.28
net633,1205.26
_02670_,1205.06
net874,1204.73
decoder.rf.ram\[27\]\[11\],1204.53
clknet_6_59__leaf_clk,1204.28
net61,1203.8
net469,1203.76
_02971_,1203.52
_00473_,1203.46
_01154_,1203.4
net1885,1201.34
net1307,1200.98
net79,1200.8
net95,1200.04
_01726_,1199.79
net182,1199.54
net444,1199.48
net375,1199.36
_02003_,1199.18
net683,1199.06
net877,1198.86
_00804_,1198.74
decoder.rf.ram\[24\]\[29\],1198.56
decoder.rf.ram\[7\]\[5\],1197.78
net112,1197.72
decoder.rf.ram\[20\]\[10\],1197.38
_02925_,1196.9
_01599_,1196.68
_00014_,1196.52
_00902_,1196.44
_02129_,1195.5
net330,1195.34
_03908_,1195.1
_02044_,1194.38
net120,1193.86
_03745_,1193.62
_04049_,1193.36
net389,1193.27
decoder.rf.ram\[4\]\[29\],1193.02
net31,1192.56
_00710_,1191.82
decoder.rf.ram\[15\]\[5\],1190.47
_02139_,1190.36
_00767_,1189.845
net170,1189.44
_02917_,1189.3
net310,1189.22
net989,1189.1
net300,1189.07
net319,1189.06
_01802_,1188.28
_02009_,1187.97
_02512_,1187.88
_03947_,1187.88
_00995_,1187.3
decoder.rf.ram\[8\]\[22\],1187.14
_00045_,1187.11
_03539_,1186.7
_01141_,1186.32
net696,1186.06
_00386_,1184.84
decoder.rf.ram\[15\]\[11\],1184.72
net204,1184.35
_00868_,1184.32
_03890_,1184.28
net563,1184.26
_02014_,1183.82
_00054_,1183.4
net257,1182.64
_00991_,1182.52
net1732,1182.26
net1298,1181.86
_03571_,1181.8
decoder.rf.ram\[30\]\[11\],1180.905
decoder.result\[30\],1180.41
net642,1179.66
net510,1179.4
_00399_,1179.06
_02038_,1178.82
_00308_,1178.16
net473,1177.24
_03164_,1177.21
net141,1176.74
_03627_,1176.18
_00031_,1175.9
_01491_,1175.54
_03249_,1175.48
_00013_,1175.04
net2057,1174.58
_00892_,1173.84
net219,1173.68
_00463_,1173.66
net52,1173.56
_04238_,1173.44
net113,1173.12
_02102_,1173.06
_02028_,1172.21
_03171_,1172.09
_04105_,1171.98
_02238_,1171.8
_04008_,1171.68
_00377_,1168.92
_03301_,1168.51
_02672_,1168.5
_04016_,1168.04
_01734_,1168.02
_00339_,1167.84
_03743_,1167.56
_03348_,1167.08
net434,1167.08
net715,1167.02
_00300_,1166.91
clknet_6_29__leaf_clk,1166.82
decoder.rf.ram\[11\]\[11\],1166.48
net17,1166.28
_01709_,1166.14
decoder.rf.ram\[2\]\[20\],1165.74
_01139_,1165.66
decoder.rf.ram\[19\]\[18\],1165.12
net456,1164.96
_03516_,1164.51
_02267_,1164.06
decoder.rf.ram\[2\]\[12\],1163.72
_04227_,1163.64
net564,1163.57
net495,1162.8
net493,1162.5
_03935_,1162.16
_01727_,1161.7
decoder.rf.ram\[9\]\[31\],1161.6
net491,1161.6
net1699,1161.38
_01841_,1161.36
_02327_,1161.14
net667,1159.28
_03984_,1159.12
_00864_,1158.72
net990,1157.82
_00423_,1157.81
net457,1157.56
net475,1157.54
net700,1157.2
net114,1155.9
_03109_,1155.62
_01188_,1155.16
_02889_,1154.82
net615,1154
net16,1153.08
_00691_,1153.07
decoder.rf.ram\[31\]\[22\],1153.03
net321,1152.56
_03941_,1152.34
net326,1152.32
_02196_,1151.42
net562,1151.08
_01027_,1150.9
_03750_,1150.8
_02700_,1150.22
net826,1149.88
net1001,1149.18
net492,1149.08
_02064_,1148.92
_02922_,1148.48
_02553_,1148.47
decoder.rf.ram\[20\]\[28\],1148.4
net535,1148.29
_03635_,1148.04
_03954_,1147.36
net104,1147.14
_02366_,1147.06
_01961_,1146.56
net597,1145.84
_00758_,1145.24
_03323_,1144.8
clknet_6_7__leaf_clk,1144.68
_03958_,1144.4
decoder.rf.ram\[22\]\[27\],1144.28
decoder.rf.ram\[12\]\[18\],1143.02
net788,1143.02
_03928_,1142.78
_00621_,1142.04
decoder.result\[15\],1141.98
net474,1141.9
_02887_,1141.57
decoder.rf.ram\[10\]\[26\],1141.12
_01640_,1140.57
decoder.rf.ram\[19\]\[3\],1139.86
_04229_,1139.42
net215,1139.33
net90,1138.82
net502,1138.76
net134,1138
net325,1137
_02708_,1136.87
net600,1136.52
_00880_,1136.36
net299,1136.11
clknet_6_37__leaf_clk,1135.9
net565,1135.86
_00578_,1135.3
_01569_,1134.7
_01738_,1134.48
net62,1134.36
decoder.rf.ram\[16\]\[17\],1134.34
net80,1134.2
_04212_,1134.02
_00523_,1133.83
net207,1133.36
net879,1133.34
_00049_,1133.19
net2040,1132.8
_00929_,1132.66
decoder.rf.ram\[25\]\[21\],1132.275
net496,1131.98
_03870_,1131.96
_04371_,1131.94
net145,1131.92
clknet_6_19__leaf_clk,1131.915
_01018_,1131.875
_00437_,1131.86
_01276_,1131.24
_01741_,1130.52
net996,1130.52
_02634_,1130.28
_03581_,1130.1
_00600_,1130.065
net1687,1129.93
_00677_,1129.62
net15,1129.28
net448,1128.38
net252,1127.72
net81,1127.7
_01825_,1127.26
net183,1127.12
net581,1127
net790,1126.31
_00697_,1125.86
_02492_,1125.64
net521,1125.1
_04352_,1124.4
_00156_,1124.3
_02281_,1124.26
clknet_6_16__leaf_clk,1124.14
_03776_,1124.04
net156,1123.06
_01012_,1121.96
net263,1120.66
_01859_,1120.31
_01823_,1119.65
_01497_,1119.4
_01273_,1118.88
net767,1118.86
_04116_,1118.26
net144,1117.96
decoder.result\[14\],1117.68
_03125_,1117.59
net799,1116.94
net1139,1116.87
_01227_,1116.01
net385,1115.82
decoder.rf.ram\[6\]\[14\],1115.12
decoder.rf.ram\[8\]\[24\],1114.2
_02691_,1113.94
_02060_,1113.3
decoder.rf.ram\[31\]\[29\],1113.16
net106,1113.14
net872,1112.58
net367,1112.46
_00201_,1112.24
net267,1112.06
_03813_,1110.98
net205,1110.92
net733,1110.88
decoder.result\[13\],1110.72
_02058_,1110.6
_00820_,1110.04
_03816_,1109.8
_01368_,1109.79
net178,1109.74
net152,1109.41
_00445_,1109.36
_00696_,1109.32
_04286_,1108.7
_04387_,1108.68
_00987_,1108.42
decoder.rf.ram\[5\]\[30\],1108.36
decoder.rf.ram\[20\]\[22\],1108.055
net641,1107.58
net783,1107.24
net997,1106.6
net580,1106.57
_01087_,1106.5
net1003,1105.56
net356,1105.08
decoder.rf.ram\[8\]\[16\],1104.46
_03457_,1104.22
_02794_,1104.06
_01566_,1103.68
net523,1103.63
net873,1103.08
decoder.rf.ram\[8\]\[13\],1102.8
_00252_,1102.7
decoder.rf.ram\[22\]\[3\],1102.63
_02361_,1102.6
_04296_,1101.94
net130,1101.88
net729,1100.08
_02325_,1099.88
_01601_,1099.5
net553,1099.18
net721,1098
_03874_,1096.68
_00029_,1096.4
clknet_6_42__leaf_clk,1096.38
net443,1095.98
decoder.rf.ram\[3\]\[25\],1095.68
_01430_,1095.44
_01085_,1095.395
net780,1095.3
net878,1094.78
_03656_,1094.76
_03901_,1094.28
_00071_,1094.14
_01677_,1093.82
_00226_,1093.74
decoder.rf.ram\[5\]\[24\],1093.14
_03472_,1093.04
_01899_,1092.48
_00060_,1091.52
_01042_,1090.83
_02647_,1090.78
_00999_,1090.02
net288,1089.56
_01275_,1089.38
_01409_,1089.04
_02022_,1088.82
_04097_,1088.6
_01043_,1088.16
_00489_,1086.44
_04013_,1086.4
clknet_6_4__leaf_clk,1086.08
_03235_,1083.98
_03664_,1083.84
_03790_,1083.59
_01829_,1083.34
_04430_,1083.14
decoder.rf.ram\[20\]\[11\],1082.96
_01588_,1082.76
_01858_,1082.76
net413,1082.57
_01037_,1082.38
_02999_,1082.38
_02703_,1081.7
net1534,1080.32
decoder.rf.ram\[6\]\[21\],1079.48
clknet_6_61__leaf_clk,1079.38
_04334_,1079.02
_02759_,1078.78
_00832_,1077.8
net479,1077.78
_02885_,1077.6
_02113_,1077.16
_04304_,1076.8
_03041_,1076.69
_03255_,1075.94
net864,1075.86
_00883_,1075.06
_03848_,1074.64
_02755_,1074.33
_01194_,1073.22
_00259_,1071.88
_03882_,1071.17
_03420_,1071.1
_04203_,1070.18
_03463_,1070.02
net275,1069.82
_04293_,1069.22
_01355_,1069.05
net652,1068.92
_01901_,1067.83
_02292_,1067.3
_02046_,1066.9
_02431_,1066.79
_03771_,1066.74
decoder.rf.ram\[0\]\[4\],1066.73
net534,1066.25
net307,1065.88
_01837_,1065.72
_03071_,1065.02
net254,1065
_04241_,1064.88
net2052,1064.85
_01634_,1063.88
net2042,1063.12
_02784_,1063.02
decoder.rf.ram\[29\]\[5\],1062.92
_02748_,1061.96
clknet_6_10__leaf_clk,1061.95
net699,1061.36
_01004_,1061.34
_02531_,1061.32
net1108,1061.18
_01277_,1059.9
_04415_,1059.88
_03619_,1059.58
_02432_,1059.46
_02807_,1058.3
_03415_,1058.12
_04462_,1058.1
_00664_,1057.78
net561,1057.76
_02717_,1057.74
net728,1057.72
_04035_,1057.68
net168,1056.49
_03177_,1056.4
net98,1056.22
net2037,1056.14
net1090,1055.02
_01359_,1054.7
_00143_,1054.36
decoder.rf.ram\[10\]\[10\],1053.88
_00462_,1053.76
_01592_,1052.46
net218,1051.86
decoder.rf.ram\[12\]\[25\],1051.4
net867,1051.12
_02218_,1051.1
_01761_,1050.66
_04429_,1050.38
_02771_,1050.14
_02318_,1049.36
_00615_,1048.84
net1007,1048.76
_03080_,1048.7
clknet_6_63__leaf_clk,1048.66
_02537_,1048.56
_01364_,1048.46
decoder.rf.ram\[19\]\[1\],1047.99
_04292_,1046.76
_02705_,1045.92
_00478_,1045.4
_03353_,1045.3
_01259_,1044.36
net558,1043.2
_02499_,1042.44
net869,1042.12
_02117_,1042.09
clknet_6_26__leaf_clk,1041.5
decoder.rf.ram\[29\]\[6\],1041.44
_01261_,1041.34
net306,1041.22
net522,1041.11
_01762_,1040.9
_01336_,1040.76
_03784_,1040.14
_01673_,1040
_02581_,1039.94
net1300,1039.6
decoder.rf.ram\[1\]\[25\],1039.48
_01629_,1038.92
_04344_,1038.84
net647,1038.38
_00969_,1037.8
_02598_,1037.72
decoder.rf.ram\[20\]\[27\],1037.28
_03083_,1037.11
_03643_,1036.68
_01161_,1036.22
clknet_6_41__leaf_clk,1036.195
decoder.result\[29\],1035.76
decoder.rf.ram\[23\]\[21\],1035.76
_01099_,1035.36
_00806_,1034.76
_02637_,1034.26
decoder.rf.ram\[31\]\[5\],1032.4
net57,1032.2
net992,1031.96
net2064,1031.86
_02088_,1031.1
_03178_,1030.04
_01786_,1029.34
net640,1029.14
net732,1029.06
decoder.inst\[0\],1028.95
_01548_,1028.78
net163,1028.3
net801,1028.08
net698,1027.9
_02296_,1027.81
_00435_,1027.38
_00112_,1026.855
_02949_,1026.42
clknet_6_2__leaf_clk,1026.395
_01505_,1026.24
clknet_6_54__leaf_clk,1025.42
net184,1024.76
net871,1024.24
_02943_,1024
net322,1023.68
_03132_,1023.59
_03302_,1023.5
_00188_,1023.48
net387,1023.06
_04156_,1022.7
net769,1022.56
_04368_,1022.28
_01844_,1022.18
_00007_,1021.98
_02940_,1021.74
_00949_,1021.34
_02876_,1021.3
_00705_,1021.06
_02330_,1021.06
_01243_,1020.66
net1092,1020.36
net1006,1019.48
net653,1018.78
_02144_,1018.66
clknet_6_1__leaf_clk,1018.475
_03916_,1018.26
_04062_,1018.24
_02036_,1018
_03491_,1017.38
net861,1017.34
_01361_,1016.92
_01418_,1016.82
_00756_,1016.6
_02826_,1016.1
net727,1015.9
net866,1015.7
_02695_,1015.64
_02050_,1015.6
_01334_,1015.54
_04133_,1015.36
_03193_,1015.28
decoder.rf.ram\[12\]\[13\],1014.94
_03476_,1014.9
_01514_,1014.54
_01412_,1014.5
_01713_,1014.49
_02894_,1014.33
net995,1014.12
net2059,1013.28
_03074_,1013.06
clknet_6_62__leaf_clk,1012.86
_02125_,1012.72
_00818_,1012.48
_03558_,1012.38
_00472_,1012.205
net203,1011.74
_02007_,1010.28
_03444_,1010.26
_03477_,1010.22
_02155_,1010.18
_03666_,1009.76
_00141_,1009.44
_00626_,1009.38
_02595_,1009.14
_02663_,1008.9
_03824_,1007.92
_03942_,1007.1
_01065_,1006.78
_01440_,1006.56
_04392_,1006.52
_04275_,1006.32
net781,1006.24
_03911_,1005.12
_00132_,1004.26
_00623_,1003.18
_01988_,1002.69
net665,1001.94
net503,1001.7
_01869_,1001.5
clknet_6_35__leaf_clk,1001.32
_01041_,1001.155
decoder.rf.ram\[27\]\[14\],1000.8
clknet_6_49__leaf_clk,1000.745
_02958_,1000.64
_02145_,1000.56
_04324_,1000.12
decoder.rf.ram\[26\]\[11\],999.98
_03263_,999.78
_00930_,999.58
_00222_,998.96
_01773_,998.76
net787,998.54
_02373_,998.25
_02799_,997.54
net649,997.46
_01594_,997.435
_04259_,996.72
_02177_,996.64
_02617_,996.42
decoder.rf.ram\[2\]\[9\],996.2
_02236_,995.6
_01425_,995.52
_04157_,995.5
clknet_6_25__leaf_clk,994.72
decoder.rf.ram\[11\]\[12\],994.62
_04272_,994.32
_04419_,993.53
_01701_,993.41
_02673_,992.7
_02027_,992.5
clknet_6_45__leaf_clk,992.3
net143,991.96
_00562_,991.84
_01251_,991.58
clknet_6_46__leaf_clk,990.78
net784,990.64
net2091,990.52
_00672_,990.08
_00219_,990.06
_03719_,989.32
_03047_,988.52
_00551_,987.4
clknet_6_33__leaf_clk,987.315
_03927_,984.52
_03257_,983.92
_04346_,983.72
_01263_,983.68
_01693_,983.6
_03999_,983.4
_01030_,983.36
net766,983.2
net994,982.78
net2055,982.66
_01117_,982.36
net386,982.28
_00907_,981.68
_02697_,981.46
_00467_,981.38
_00239_,981.07
net993,979.98
_02980_,979.62
_00019_,979.1
_03195_,978.64
decoder.rf.ram\[14\]\[29\],978.6
_02902_,978.1
_02605_,977.94
net554,977.74
_02923_,977.24
_00922_,977
net97,976.22
_02632_,975.72
clknet_6_43__leaf_clk,975.04
_02679_,973.66
net863,973.58
decoder.a1\[1\],973.4
decoder.rf.ram\[14\]\[15\],973.1
_01746_,973.06
_01214_,972.88
_03988_,972.76
_00920_,971.94
_02483_,971.94
_02766_,971.56
_03411_,971.46
_01852_,971.16
clknet_6_12__leaf_clk,970.675
_02797_,970.46
net225,970.2
net164,970.16
net559,970.1
decoder.rf.ram\[14\]\[25\],970.08
_03328_,969.06
_00250_,969.04
_01404_,968.3
clknet_6_44__leaf_clk,968.015
_00873_,967.96
_02921_,967.72
_02205_,967.31
_02070_,966.32
_04074_,965.84
_00303_,965.72
net92,965.3
decoder.rf.ram\[28\]\[29\],965.2
_03591_,964.8
_01685_,964.16
_02674_,963.76
_01501_,963.52
_03489_,963.08
decoder.rf.ram\[30\]\[27\],963.08
net654,962.855
clknet_6_55__leaf_clk,962.56
_01167_,962.5
_03428_,962.08
_04434_,960.96
_04185_,959.88
decoder.rf.ram\[5\]\[5\],959.74
_02536_,959.5
_01423_,959.04
net294,958.64
net297,957.88
_01689_,957.66
decoder.rf.ram\[16\]\[7\],957.6
_02223_,957.52
_02899_,956.66
_01250_,956.46
_04444_,956.26
_04042_,955.68
_01399_,954.7
clknet_6_11__leaf_clk,954.635
_03574_,954.38
_02859_,954.08
net191,953.62
net870,953.54
_00275_,953.24
net355,953.14
_02510_,952.84
_03917_,951.94
_02365_,951.88
net786,950.86
_00455_,950.34
_00429_,950.2
_02484_,948.82
decoder.rf.ram\[20\]\[14\],948.8
_00988_,948.6
decoder.rf.ram\[26\]\[29\],947.94
_00033_,947.9
_02657_,947.48
_02313_,946.94
_02933_,946.94
_01450_,946.84
_01702_,946.62
_03186_,945.875
net616,945.44
_00703_,945.24
_03050_,945.22
_04087_,944.74
_00017_,944.68
net1138,944.5
_02730_,944.36
_00273_,944.34
clknet_6_50__leaf_clk,943.25
net312,942.84
clknet_6_18__leaf_clk,942.825
_01861_,942.8
_02782_,941.84
_00860_,941.8
_01258_,941.24
_03208_,941.24
clknet_6_48__leaf_clk,940.7
clknet_6_9__leaf_clk,938.78
clknet_6_60__leaf_clk,938.615
_00015_,937.72
_00893_,937.715
_00500_,936.8
_01187_,936.76
_03056_,936.67
net336,936.66
_03770_,936.18
_02039_,936.1
_02655_,935.51
_00692_,932.41
net555,932.24
_02457_,931.74
decoder.rf.ram\[28\]\[31\],931.66
_02174_,931.64
clknet_6_8__leaf_clk,931.18
clknet_6_27__leaf_clk,931.12
_02856_,930.91
_01443_,930.03
clknet_6_23__leaf_clk,928.82
decoder.rf.ram\[28\]\[23\],928.42
decoder.rf.ram\[11\]\[19\],927.86
_03694_,927.2
_03319_,926.8
_02409_,926.72
decoder.inst\[29\],926.08
_03990_,925.6
_02545_,925.42
_02505_,925
