net,length_um
clknet_leaf_425_clk,8.78
ram\[12\]\[12\],8.06
rd2[0],8.04
rd2[10],8.04
rd2[11],8.04
rd2[14],8.04
rd2[15],8.04
rd2[16],8.04
rd2[17],8.04
rd2[18],8.04
rd2[19],8.04
rd2[1],8.04
rd2[20],8.04
rd2[21],8.04
rd2[22],8.04
rd2[23],8.04
rd2[28],8.04
rd2[29],8.04
rd2[2],8.04
rd2[30],8.04
rd2[31],8.04
rd2[3],8.04
rd2[4],8.04
rd2[5],8.04
rd2[6],8.04
rd2[7],8.04
rd2[8],8.04
rd2[9],8.04
clknet_leaf_598_clk,8.02
_1900_,7.9
a1[3],7.81
a2[1],7.61
clknet_leaf_346_clk,7.4
_3465_,7.1
rd1[9],6.99
_2961_,6.86
rd1[3],6.65
ram\[31\]\[15\],6.6
clknet_leaf_159_clk,6.6
ram\[28\]\[23\],6.52
_1843_,6.44
wd3[7],6.23
ram\[10\]\[0\],6.2
ram\[26\]\[15\],6.18
a1[1],5.97
a1[4],5.97
a2[2],5.97
a2[3],5.97
a2[4],5.97
a3[2],5.97
a3[3],5.97
a3[4],5.97
wd3[0],5.97
wd3[10],5.97
wd3[11],5.97
wd3[12],5.97
wd3[15],5.97
wd3[17],5.97
wd3[18],5.97
wd3[19],5.97
wd3[1],5.97
wd3[20],5.97
wd3[21],5.97
wd3[22],5.97
wd3[23],5.97
wd3[24],5.97
wd3[27],5.97
wd3[28],5.97
wd3[2],5.97
wd3[30],5.97
wd3[31],5.97
wd3[3],5.97
wd3[9],5.97
ram\[10\]\[22\],5.74
ram\[3\]\[15\],5.68
a1[2],5.63
a3[0],5.63
a3[1],5.63
wd3[13],5.63
wd3[14],5.63
wd3[16],5.63
wd3[25],5.63
wd3[26],5.63
wd3[29],5.63
wd3[4],5.63
wd3[5],5.63
wd3[6],5.63
wd3[8],5.63
ram\[12\]\[21\],5.38
rd1[11],5.29
rd1[13],5.29
rd1[15],5.29
rd1[17],5.29
rd1[19],5.29
rd1[1],5.29
rd1[21],5.29
rd1[23],5.29
rd1[25],5.29
rd1[27],5.29
rd1[29],5.29
rd1[31],5.29
rd1[7],5.29
_2886_,5.28
ram\[29\]\[0\],5.28
_2144_,5.1
rd1[5],4.95
_2515_,4.92
ram\[15\]\[8\],4.92
ram\[3\]\[23\],4.92
ram\[16\]\[19\],4.8
ram\[18\]\[31\],4.66
_1301_,4.6
_3034_,4.48
_2412_,4.46
ram\[0\]\[21\],4.44
ram\[0\]\[31\],4.42
_1583_,4.34
ram\[28\]\[17\],4.34
ram\[18\]\[22\],4
ram\[11\]\[11\],3.98
ram\[13\]\[29\],3.98
rd1[0],3.93
rd1[10],3.93
rd1[12],3.93
rd1[14],3.93
rd1[16],3.93
rd1[18],3.93
rd1[20],3.93
rd1[22],3.93
rd1[24],3.93
rd1[26],3.93
rd1[28],3.93
rd1[2],3.93
rd1[30],3.93
rd1[4],3.93
rd1[6],3.93
rd1[8],3.93
ram\[12\]\[13\],3.76
_1819_,3.54
_3109_,3.54
ram\[13\]\[21\],3.54
ram\[29\]\[12\],3.54
ram\[27\]\[1\],3.42
ram\[8\]\[28\],3.42
ram\[22\]\[14\],3.3
ram\[7\]\[6\],3.3
ram\[9\]\[8\],3.3
_1098_,3.08
_1982_,3.08
ram\[25\]\[23\],3.08
ram\[0\]\[25\],3.06
ram\[28\]\[0\],2.98
_1685_,2.96
_1874_,2.96
ram\[12\]\[5\],2.96
ram\[17\]\[29\],2.96
ram\[25\]\[5\],2.96
ram\[27\]\[12\],2.96
ram\[7\]\[31\],2.96
ram\[20\]\[26\],2.84
_1514_,2.76
_1232_,2.62
_1708_,2.62
_2388_,2.62
ram\[14\]\[12\],2.62
ram\[19\]\[27\],2.62
ram\[23\]\[16\],2.62
ram\[26\]\[14\],2.62
ram\[29\]\[6\],2.62
ram\[30\]\[14\],2.62
ram\[6\]\[27\],2.62
ram\[8\]\[11\],2.62
ram\[24\]\[6\],2.52
_1872_,2.5
_1991_,2.16
_2338_,2.16
ram\[14\]\[5\],2.06
_1136_,2.04
_1082_,1.7
_1531_,1.7
ram\[16\]\[23\],1.6
ram\[1\]\[8\],1.6
ram\[27\]\[16\],1.6
ram\[27\]\[23\],1.6
ram\[9\]\[17\],1.6
_1373_,1.14
ram\[11\]\[15\],1.14
ram\[27\]\[24\],1.14
ram\[2\]\[5\],1.14
_1996_,0.8
_2074_,0.8
_1510_,0.46
net561,0.46
